time,P_tank1,P_tank2,P_tank3,P_tank4,P_tank5,P_tank6,P_tank7,P_tank8,P_tank9,P_tank10
1664.0,4303.972755805856,4482.018958838932,4660.539775693747,4839.265443423499,5017.847698535752,5195.812990345623,5373.484296673516,5550.572358928895,5726.928368602128,5902.42813304865
1665.0,4304.388907682752,4482.426577747848,4660.937642743581,4839.652593454232,5018.22578713993,5196.179387123921,5373.840290862597,5550.916214932584,5727.260248699929,5902.7457425058155
1666.0,4304.804993386965,4482.834134073714,4661.335450423682,4840.039687045402,5018.603821911099,5196.545732539442,5374.196235759437,5551.26002356223,5727.592082868036,5903.063307339707
1667.0,4305.221012938151,4483.241627833848,4661.733198749525,4840.426724211055,5018.981802861502,5196.912026603391,5374.552131373783,5551.603784826275,5727.923871113715,5903.380827556357
1668.0,4305.636966355781,4483.64905904549,4662.130887736566,4840.813704965214,5019.359730003733,5197.2782693269955,5374.907977715452,5551.947498733531,5728.255613444258,5903.69830316179
1669.0,4306.05285365975,4484.05642772586,4662.5285174002975,4841.200629321965,5019.737603349951,5197.644460721366,5375.263774794244,5552.291165292494,5728.587309866897,5904.015734162045
1670.0,4306.468674869463,4484.4637338921575,4662.926087756077,4841.587497295269,5020.115422912491,5198.010600797735,5375.6195226198515,5552.634784511711,5728.918960388856,5904.333120563091
1671.0,4306.884430004589,4484.870977561643,4663.323598819412,4841.974308899215,5020.493188703638,5198.376689567276,5375.97522120207,5552.978356399827,5729.250565017483,5904.650462370998
1672.0,4307.300119084642,4485.27815875155,4663.721050605737,4842.361064147838,5020.870900735702,5198.742727041118,5376.330870550691,5553.321880965365,5729.582123759946,5904.967759591758
1673.0,4307.7157421292295,4485.685277478993,4664.1184431304455,4842.747763055114,5021.2485590209835,5199.108713230448,5376.686470675483,5553.665358216877,5729.913636623539,5905.2850122313685
1674.0,4308.131299157914,4486.092333761238,4664.515776408921,4843.134405635097,5021.626163571778,5199.474648146446,5377.042021586196,5554.0087881630925,5730.2451036159355,5905.6022202958575
1675.0,4308.5467901902175,4486.499327615416,4664.913050456635,4843.520991901743,5022.0037144003845,5199.840531800197,5377.397523292566,5554.352170812357,5730.576524743526,5905.9193837911835
1676.0,4308.962215245707,4486.906259058679,4665.310265288934,4843.907521869029,5022.381211519044,5200.206364202902,5377.752975804367,5554.695506173319,5730.907900013967,5906.236502723394
1677.0,4309.377574343868,4487.313128108259,4665.707420921199,4844.293995550967,5022.758654940066,5200.572145365709,5378.108379131299,5555.038794254544,5731.239229434489,5906.553577098442
1678.0,4309.792867504305,4487.71993478129,4666.104517368818,4844.680412961535,5023.136044675688,5200.937875299993,5378.463733283148,5555.382035064582,5731.570513012371,5906.87060692236
1679.0,4310.208094746384,4488.126679094912,4666.50155464721,4845.066774114726,5023.513380738204,5201.3035540163955,5378.819038269643,5555.725228611963,5731.901750754789,5907.187592201112
1680.0,4310.623256089681,4488.5333610662565,4666.898532771741,4845.453079024525,5023.890663139828,5201.669181526258,5379.174294100512,5556.068374905247,5732.232942668975,5907.504532940654
1681.0,4311.038351553636,4488.939980712468,4667.295451757726,4845.839327704835,5024.267891892864,5202.034757840736,5379.5295007854675,5556.411473952969,5732.564088762126,5907.821429147014
1682.0,4311.453381157731,4489.346538050678,4667.692311620663,4846.22552016963,5024.6450670095555,5202.400282970925,5379.884658334252,5556.754525763679,5732.895189041506,5908.138280826148
1683.0,4311.868344921523,4489.753033097988,4668.089112375664,4846.611656432856,5025.0221885021165,5202.765756927946,5380.239766756563,5557.0975303459,5733.226243514269,5908.455087984054
1684.0,4312.283242864395,4490.159465871476,4668.485854038175,4846.997736508452,5025.399256382788,5203.131179722904,5380.594826062096,5557.4404877081415,5733.557252187666,5908.771850626617
1685.0,4312.698075005771,4490.565836388266,4668.882536623508,4847.383760410374,5025.776270663806,5203.496551366904,5380.949836260591,5557.783397858953,5733.8882150689105,5909.088568759873
1686.0,4313.1128413650795,4490.97214466546,4669.279160147058,4847.76972815246,5026.153231357395,5203.861871871026,5381.304797361761,5558.126260806841,5734.219132165195,5909.4052423897565
1687.0,4313.527541961786,4491.378390720096,4669.675724624067,4848.155639748787,5026.530138475798,5204.227141246375,5381.65970937527,5558.469076560343,5734.550003483667,5909.721871522239
1688.0,4313.942176815295,4491.784574569263,4670.072230069903,4848.541495213203,5026.906992031156,5204.592359504116,5382.014572310852,5558.811845127903,5734.880829031586,5910.038456163277
1689.0,4314.356745944969,4492.1906962300445,4670.468676499781,4848.927294559575,5027.283792035723,5204.957526655169,5382.36938617826,5559.154566518099,5735.211608816113,5910.35499631892
1690.0,4314.771249370247,4492.59675571951,4670.865063929049,4849.31303780182,5027.660538501738,5205.322642710701,5382.724150986997,5559.497240739413,5735.542342844463,5910.671491994914
1691.0,4315.1856871104665,4493.002753054634,4671.261392373013,4849.698724953865,5028.037231441335,5205.687707681812,5383.078866746886,5559.839867800384,5735.873031123788,5910.9879431972695
1692.0,4315.600059184996,4493.4086882524825,4671.657661846907,4850.084356029579,5028.4138708667015,5206.052721579481,5383.433533467538,5560.182447709388,5736.203673661239,5911.304349931995
1693.0,4316.014365613038,4493.81456133012,4672.053872366035,4850.46993104285,5028.79045679009,5206.417684414804,5383.788151158628,5560.524980475018,5736.534270464071,5911.620712204953
1694.0,4316.42860641426,4494.220372304553,4672.450023945645,4850.855450007509,5029.1669892236205,5206.7825961988465,5384.142719829864,5560.86746610571,5736.864821539368,5911.937030022127
1695.0,4316.842781607888,4494.626121192762,4672.846116601026,4851.240912937466,5029.543468179511,5207.1474569426555,5384.497239490883,5561.209904609968,5737.19532689433,5912.253303389414
1696.0,4317.256891213203,4495.030897024102,4673.242150347383,4851.626319846542,5029.919893669899,5207.512266657285,5384.851710151375,5561.552295996307,5737.525786536181,5912.569532312777
1697.0,4317.670935249508,4495.435468718636,4673.638125199989,4852.01167074864,5030.296265706922,5207.877025353763,5385.2061318209635,5561.894640273153,5737.856200471996,5912.885716798158
1698.0,4318.0849137361865,4495.839978334235,4674.034041174044,4852.396965657598,5030.6725843028025,5208.241733043134,5385.560504509299,5562.236937448948,5738.186568708927,5913.201856851361
1699.0,4318.4988266924365,4496.244425888314,4674.42989828486,4852.782204587242,5031.048849469646,5208.606389736328,5385.914828226053,5562.5791875321975,5738.516891254157,5913.51795247841
1700.0,4318.912674137585,4496.648811397365,4674.8256965475275,4853.167387551385,5031.425061219641,5208.97099544454,5386.269102980826,5562.921390531369,5738.847168114853,5913.834003685185
1701.0,4319.326456090947,4497.05313487919,4675.22143597731,4853.552514563889,5031.801219564884,5209.335550178738,5386.623328783398,5563.263546454901,5739.1773992981225,5914.150010477555
1702.0,4319.740172571741,4497.457396351043,4675.617116589444,4853.937585638583,5032.17732451753,5209.700053949893,5386.977505643184,5563.605655311277,5739.5075848111655,5914.465972861466
1703.0,4320.153823599225,4497.861595830229,4676.012738399085,4854.322600789283,5032.553376089741,5210.06450676902,5387.331633569903,5563.947717108899,5739.837724661096,5914.781890842792
1704.0,4320.567409192663,4498.265733334044,4676.408301421447,4854.7075600297385,5032.929374293615,5210.428908647182,5387.685712573208,5564.289731856246,5740.167818855036,5915.097764427461
1705.0,4320.980929371261,4498.669808879689,4676.80380567169,4855.092463373791,5033.305319141247,5210.79325959527,5388.039742662701,5564.631699561787,5740.497867400112,5915.413593621375
1706.0,4321.3943841542405,4499.073822484439,4677.199251165028,4855.4773108352465,5033.681210644757,5211.157559624343,5388.393723847983,5564.973620233888,5740.827870303458,5915.72937843037
1707.0,4321.807773560851,4499.477774165505,4677.594637916629,4855.862102427867,5034.057048816271,5211.5218087453795,5388.747656138671,5565.3154938810685,5741.157827572198,5916.045118860392
1708.0,4322.221097610258,4499.881663940065,4677.989965941644,4856.246838165455,5034.432833667881,5211.886006969333,5389.101539544403,5565.657320511644,5741.487739213471,5916.360814917294
1709.0,4322.634356321688,4500.28549182539,4678.385235255279,4856.631518062224,5034.80856521169,5212.250154307263,5389.455374074809,5565.99910013414,5741.817605234321,5916.676466606919
1710.0,4323.047549714311,4500.689257838664,4678.780445872556,4857.016142131242,5035.184243459785,5212.614250770087,5389.809159739377,5566.340832756945,5742.147425641955,5916.992073935186
1711.0,4323.460677807275,4501.092961997117,4679.175597808682,4857.40071038635,5035.559868424199,5212.978296368795,5390.162896547757,5566.68251838852,5742.477200443446,5917.307636907944
1712.0,4323.8737406197515,4501.496604317928,4679.570691078787,4857.785222841468,5035.9354401174805,5213.342291114343,5390.516584509498,5567.024157037216,5742.806929645864,5917.623155531133
1713.0,4324.286738170925,4501.900184818291,4679.965725697991,4858.16967951034,5036.310958550942,5213.706235017676,5390.870223634245,5567.365748711514,5743.136613256332,5917.938629810512
1714.0,4324.699670479918,4502.303703515337,4680.360701681399,4858.5540804067205,5036.686423736969,5214.070128089742,5391.223813931554,5567.707293419737,5743.466251281981,5918.254059752005
1715.0,4325.112537565838,4502.707160426248,4680.755619044159,4858.938425544371,5037.061835687712,5214.433970341518,5391.577355410998,5568.048791170347,5743.795843729851,5918.569445361458
1716.0,4325.52533944786,4503.110555568208,4681.150477801337,4859.322714936979,5037.437194415156,5214.797761783891,5391.930848082155,5568.390241971688,5744.125390607059,5918.884786644696
1717.0,4325.938076145054,4503.513888958374,4681.545277968039,4859.7069485983175,5037.812499931377,5215.161502427856,5392.284291954598,5568.7316458321975,5744.454891920701,5919.200083607639
1718.0,4326.350747676571,4503.917160613848,4681.940019559334,4860.091126542063,5038.187752248432,5215.5251922843145,5392.637687037863,5569.0730027602485,5744.7843476778735,5919.515336256088
1719.0,4326.763354061308,4504.320370551785,4682.334702590363,4860.475248781939,5038.562951378355,5215.888831364237,5392.99103334156,5569.414312764189,5745.1137578856005,5919.830544595867
1720.0,4327.175895318596,4504.723518789295,4682.729327076147,4860.859315331615,5038.938097333188,5216.25241967852,5393.344330875173,5569.755575852409,5745.443122551002,5920.145708632833
1721.0,4327.588371467421,4505.1266053434565,4683.123893031786,4861.243326204837,5039.313190124919,5216.615957238055,5393.6975796482775,5570.096792033306,5745.772441681152,5920.460828372846
1722.0,4328.000782526811,4505.529630231432,4683.518400472306,4861.627281415265,5039.688229765622,5216.979444053788,5394.050779670436,5570.437961315261,5746.101715283086,5920.775903821724
1723.0,4328.413128515826,4505.932593470282,4683.912849412766,4862.011180976653,5040.063216267314,5217.342880136614,5394.403930951163,5570.779083706617,5746.430943363812,5921.09093498527
1724.0,4328.825409453518,4506.335495077068,4684.307239868239,4862.39502490257,5040.4381496419965,5217.706265497444,5394.757033500061,5571.120159215896,5746.760125930512,5921.405921869334
1725.0,4329.237625358923,4506.738335068944,4684.70157185374,4862.778813206748,5040.813029901707,5218.069600147179,5395.110087326565,5571.461187851233,5747.0892629902155,5921.720864479753
1726.0,4329.649776251009,4507.14111346295,4685.095845384294,4863.162545902824,5041.187857058438,5218.432884096712,5395.463092440252,5571.802169622322,5747.418354549948,5922.035762822298
1727.0,4330.061862148846,4507.543830276117,4685.4900604749555,4863.546223004457,5041.562631124111,5218.796117356901,5395.815216918244,5572.14310453553,5747.747400616786,5922.350616902873
1728.0,4330.473883071411,4507.946485525513,4685.884217140703,4863.929844525319,5041.937352110839,5219.159299938669,5396.166794012982,5572.483992599347,5748.076401197803,5922.66542672721
1729.0,4330.8858390376945,4508.349079228193,4686.278315396569,4864.313410479029,5042.312020030544,5219.522431852923,5396.518322579274,5572.824833822642,5748.405356299965,5922.98019230113
1730.0,4331.29773006666,4508.751611401164,4686.672355257549,4864.696920879263,5042.686634895227,5219.88551311025,5396.869802626899,5573.165628213965,5748.734265930331,5923.294913630493
1731.0,4331.709556177314,4509.154082061476,4687.066336738598,4865.080375739627,5043.060634571167,5220.248543721853,5397.2212341655,5573.506375781445,5749.063130095928,5923.609590721063
1732.0,4332.121317388602,4509.556491226105,4687.460259854774,4865.463775073769,5043.433539147118,5220.6115236985825,5397.572617204788,5573.847076533464,5749.391948803819,5923.924223578593
1733.0,4332.53301371941,4509.95883891214,4687.854124620994,4865.847118895404,5043.806390789338,5220.974453051237,5397.923951754469,5574.18773047842,5749.720722061012,5924.238812208916
1734.0,4332.944645188729,4510.3611251364855,4688.24793105224,4866.230407217911,5044.179189510139,5221.337331790633,5398.275237824205,5574.528337624508,5750.0494498745475,5924.5533566177955
1735.0,4333.356211815487,4510.763349916194,4688.641679163492,4866.613640055007,5044.551935321758,5221.700159927641,5398.62647542388,5574.868897980087,5750.378132251454,5924.867856811054
1736.0,4333.767713618595,4511.165513268216,4689.035368969734,4866.996817420317,5044.924628236569,5222.062937473086,5398.977664563087,5575.209411553577,5750.706769198672,5925.182312794486
1737.0,4334.179150616962,4511.567615209561,4689.429000485871,4867.37993932739,5045.29726826679,5222.425664437829,5399.3288052514845,5575.549878353217,5751.03536072333,5925.496724573822
1738.0,4334.590522829497,4511.96965575716,4689.822573726877,4867.763005789834,5045.669855424705,5222.788340832664,5399.679897498773,5575.8902983873295,5751.363906832366,5925.811092154894
1739.0,4335.001830275071,4512.371634927989,4690.216088707669,4868.146016821284,5046.042389722597,5223.150966668439,5400.030941314595,5576.2306716642015,5751.692407532841,5926.125415543446
1740.0,4335.413072972585,4512.773552739022,4690.609545443197,4868.528972435262,5046.41487117269,5223.513541955996,5400.381936708679,5576.570998192162,5752.020862831696,5926.439694745243
1741.0,4335.824250940892,4513.17540920716,4691.002943948384,4868.911872645317,5046.787299787279,5223.8760667061415,5400.732883690698,5576.911277979513,5752.349272735944,5926.7539297659705
